accommodates,bedrooms,beds,bathrooms,room_type,property_type,review_scores_rating,review_scores_cleanliness,review_scores_location,review_scores_value,number_of_reviews,reviews_per_month,latitude,longitude,location,price_clean,has_reviews
3,1,2,1.0,Entire home/apt,Entire rental unit,4.21,4.26,4.95,3.95,19,1.18,40.42014,-3.70039,Madrid,51,1
3,1,1,2.0,Private room,Private room in rental unit,4.89,4.93,4.59,4.85,131,7.69,40.37205659662921,-3.659390732645989,Madrid,40,1
1,1,1,1.0,Private room,Private room in rental unit,4.84,4.85,4.7,4.87,158,9.33,40.40421,-3.74914,Madrid,25,1
2,1,1,1.0,Private room,Private room in rental unit,3.75,3.5,3.25,4.0,4,0.25,40.37987,-3.71146,Madrid,29,1
2,1,1,1.0,Entire home/apt,Entire rental unit,4.62,4.84,4.74,4.3,50,2.96,40.42597,-3.70452,Madrid,87,1
3,0,2,1.0,Entire home/apt,Entire rental unit,4.82,4.82,4.89,4.71,38,2.29,40.41571579782781,-3.675547315943516,Madrid,103,1
3,1,2,1.0,Private room,Room in hotel,4.6,4.78,4.88,4.59,58,3.6,40.41798063568871,-3.700820317002466,Madrid,166,1
5,2,4,1.0,Entire home/apt,Entire rental unit,4.14,4.0,4.0,3.86,7,0.42,40.41997287913771,-3.622598276529724,Madrid,100,1
2,1,1,1.0,Private room,Room in hotel,4.78,4.88,4.86,4.8,83,5.06,40.42257,-3.69735,Madrid,157,1
4,1,2,1.0,Entire home/apt,Entire rental unit,4.91,4.89,4.82,4.81,143,8.68,40.43449865614609,-3.668298405003378,Madrid,128,1
6,2,3,2.0,Entire home/apt,Entire rental unit,4.46,4.51,4.8,4.43,35,2.34,40.4017798,-3.6754493,Madrid,93,1
2,1,1,1.0,Private room,Private room in rental unit,4.67,4.78,4.94,4.61,18,1.07,40.41287238792204,-3.713300915320521,Madrid,54,1
2,1,2,1.0,Private room,Private room in rental unit,4.75,4.75,4.81,4.56,16,1.15,40.39779,-3.73648,Madrid,39,1
2,1,1,1.0,Entire home/apt,Entire rental unit,5.0,4.0,5.0,5.0,1,0.07,40.42452,-3.69882,Madrid,128,1
2,1,1,1.0,Private room,Private room in rental unit,0.0,0.0,0.0,0.0,0,0.0,40.45670995950911,-3.6967755716680064,Madrid,44,0
4,2,2,1.0,Entire home/apt,Entire rental unit,4.86,4.87,4.53,4.8,92,5.87,40.40596833671348,-3.739026929907925,Madrid,109,1
2,1,1,1.0,Entire home/apt,Entire rental unit,4.88,5.0,4.97,4.88,34,2.0,40.41338652554284,-3.70095793157816,Madrid,107,1
2,1,2,1.0,Private room,Private room in rental unit,3.0,3.0,3.0,3.0,2,0.14,40.39014,-3.72053,Madrid,32,1
4,1,2,1.0,Entire home/apt,Entire rental unit,0.0,0.0,0.0,0.0,0,0.0,40.41151433336422,-3.7132060922232872,Madrid,876,0
4,2,2,1.0,Entire home/apt,Entire rental unit,0.0,0.0,0.0,0.0,0,0.0,40.41349162285681,-3.7132552876974136,Madrid,1876,0
4,1,2,1.0,Entire home/apt,Entire rental unit,0.0,0.0,0.0,0.0,0,0.0,40.41363052342934,-3.7135381897780215,Madrid,876,0
4,1,2,1.0,Entire home/apt,Entire rental unit,0.0,0.0,0.0,0.0,0,0.0,40.413010900731,-3.715350515844968,Madrid,876,0
4,1,2,1.0,Entire home/apt,Entire rental unit,0.0,0.0,0.0,0.0,0,0.0,40.41295670736466,-3.7152811058631,Madrid,876,0
4,1,2,1.0,Entire home/apt,Entire rental unit,0.0,0.0,0.0,0.0,0,0.0,40.41365228764304,-3.713236795419138,Madrid,876,0
4,1,2,1.0,Entire home/apt,Entire rental unit,0.0,0.0,0.0,0.0,0,0.0,40.41239131742816,-3.713119573268296,Madrid,876,0
4,1,2,1.0,Entire home/apt,Entire rental unit,0.0,0.0,0.0,0.0,0,0.0,40.41164,-3.7147,Madrid,876,0
4,1,2,1.0,Entire home/apt,Entire rental unit,0.0,0.0,0.0,0.0,0,0.0,40.41190970992515,-3.713608681350431,Madrid,876,0
4,1,2,1.0,Entire home/apt,Entire rental unit,0.0,0.0,0.0,0.0,0,0.0,40.41291,-3.71512,Madrid,876,0
4,1,2,1.0,Entire home/apt,Entire rental unit,0.0,0.0,0.0,0.0,0,0.0,40.41366,-3.71387,Madrid,876,0
4,1,2,1.0,Entire home/apt,Entire rental unit,0.0,0.0,0.0,0.0,0,0.0,40.4122,-3.71522,Madrid,876,0
3,1,1,1.0,Entire home/apt,Entire rental unit,4.7,4.77,4.73,4.63,91,5.4,40.42099,-3.70299,Madrid,135,1
4,2,0,2.0,Entire home/apt,Entire rental unit,4.66,4.85,4.82,4.65,85,5.05,40.42245,-3.70278,Madrid,201,1
2,1,1,1.5,Private room,Private room in rental unit,4.67,4.67,4.67,4.67,3,0.19,40.41313,-3.70139,Madrid,67,1
2,1,1,1.5,Private room,Private room in rental unit,0.0,0.0,0.0,0.0,0,0.0,40.41155,-3.70165,Madrid,53,0
2,1,1,1.5,Private room,Private room in rental unit,4.86,4.81,4.81,4.71,21,1.59,40.41359339303552,-3.7017683946722255,Madrid,53,1
1,1,1,1.5,Private room,Private room in rental unit,4.35,4.57,4.65,4.43,23,1.65,40.41146579240155,-3.700244326677869,Madrid,58,1
3,1,3,1.0,Entire home/apt,Entire rental unit,5.0,5.0,4.0,3.0,1,0.18,40.42431,-3.69763,Madrid,112,1
4,1,2,1.0,Entire home/apt,Entire rental unit,4.19,4.38,4.63,4.19,16,0.97,40.42176447705137,-3.7007039446491103,Madrid,78,1
4,1,2,1.0,Entire home/apt,Entire rental unit,4.43,4.45,4.91,4.53,47,3.03,40.41973,-3.69932,Madrid,52,1
4,1,1,1.0,Entire home/apt,Entire rental unit,4.1,4.23,4.71,4.03,31,1.95,40.42191530769329,-3.6996797578387137,Madrid,78,1
4,1,2,1.0,Entire home/apt,Entire rental unit,4.6,4.64,4.85,4.38,47,2.81,40.41980057447559,-3.699653258069051,Madrid,78,1
2,1,1,1.0,Entire home/apt,Entire rental unit,0.0,0.0,0.0,0.0,0,0.0,40.40982,-3.70714,Madrid,161,0
4,1,2,1.0,Entire home/apt,Entire loft,4.74,4.79,4.71,4.69,80,4.75,40.4440373,-3.6705649,Madrid,111,1
4,0,2,1.0,Entire home/apt,Entire rental unit,4.0,4.13,4.75,3.75,8,0.61,40.4367526,-3.6753009,Madrid,242,1
2,1,1,1.0,Entire home/apt,Entire rental unit,4.5,5.0,5.0,4.5,2,0.12,40.4339761,-3.715944,Madrid,492,1
4,2,4,2.0,Entire home/apt,Entire rental unit,5.0,5.0,5.0,5.0,1,0.48,40.4055824,-3.6806862,Madrid,174,1
5,3,3,2.0,Entire home/apt,Entire rental unit,4.79,4.87,4.89,4.73,76,4.66,40.42405198635922,-3.7104660039582753,Madrid,185,1
6,4,4,4.0,Entire home/apt,Entire rental unit,4.93,4.88,4.86,4.83,42,2.61,40.42040301987527,-3.6981036460030055,Madrid,404,1
4,2,2,2.0,Entire home/apt,Entire rental unit,5.0,4.82,5.0,4.91,11,0.69,40.46348480753488,-3.688608030357003,Madrid,174,1
5,3,4,2.0,Entire home/apt,Entire rental unit,4.92,4.98,4.92,4.83,52,3.16,40.4258426,-3.6824693,Madrid,227,1
2,1,1,1.0,Private room,Private room in rental unit,4.67,5.0,4.67,5.0,3,0.28,40.41939153827483,-3.652963440592454,Madrid,57,1
4,2,2,2.0,Entire home/apt,Entire rental unit,4.63,4.38,4.88,4.38,8,0.51,40.46124,-3.68853,Madrid,159,1
2,1,1,1.0,Entire home/apt,Entire rental unit,4.56,4.44,4.78,4.56,9,0.6,40.43969135332102,-3.705771267417547,Madrid,97,1
4,1,2,1.0,Entire home/apt,Entire rental unit,4.83,5.0,4.83,4.33,6,0.38,40.41131,-3.70127,Madrid,164,1
5,2,3,1.0,Entire home/apt,Entire rental unit,4.91,4.93,4.5,4.76,46,2.73,40.4684,-3.70084,Madrid,108,1
4,2,2,2.0,Entire home/apt,Entire rental unit,5.0,5.0,5.0,4.0,1,0.11,40.46317,-3.68683,Madrid,158,1
4,1,2,1.0,Entire home/apt,Entire rental unit,5.0,5.0,5.0,4.92,12,0.72,40.42522,-3.70574,Madrid,116,1
4,2,2,2.0,Entire home/apt,Entire rental unit,4.5,5.0,4.5,4.5,2,0.24,40.40813,-3.67113,Madrid,146,1
2,1,1,1.0,Entire home/apt,Entire rental unit,4.8,4.73,4.93,4.8,15,1.4,40.42049,-3.70251,Madrid,121,1
4,2,2,2.0,Entire home/apt,Entire rental unit,4.64,4.91,5.0,4.55,11,0.8,40.46353,-3.68754,Madrid,147,1
2,1,1,1.0,Entire home/apt,Entire rental unit,4.29,4.71,4.86,3.86,7,0.43,40.46354984679243,-3.687588838262173,Madrid,133,1
2,1,1,1.0,Entire home/apt,Entire rental unit,4.43,4.71,4.86,4.14,7,0.52,40.46358289197492,-3.68837760664193,Madrid,121,1
4,2,2,2.0,Entire home/apt,Entire rental unit,4.6,4.2,4.6,4.8,5,0.36,40.46342234809023,-3.687262524750087,Madrid,163,1
4,2,3,2.0,Entire home/apt,Entire rental unit,4.78,5.0,5.0,4.67,9,0.6,40.4615,-3.68837,Madrid,163,1
4,2,2,2.0,Entire home/apt,Entire rental unit,4.3,4.7,4.9,4.3,10,0.61,40.4618,-3.68678,Madrid,142,1
4,2,2,2.0,Entire home/apt,Entire rental unit,5.0,4.91,5.0,4.91,11,0.77,40.438431557595344,-3.682479580988912,Madrid,135,1
2,1,1,1.0,Entire home/apt,Entire rental unit,4.5,5.0,5.0,4.75,4,0.26,40.46129,-3.68736,Madrid,128,1
4,2,2,2.0,Entire home/apt,Entire rental unit,4.5,3.75,4.75,4.5,4,0.29,40.46136,-3.68757,Madrid,137,1
6,3,4,2.0,Entire home/apt,Entire rental unit,4.67,4.5,4.83,4.17,6,0.37,40.47804389005208,-3.697784209510544,Madrid,120,1
4,2,2,2.0,Entire home/apt,Entire rental unit,4.56,4.44,4.89,4.44,9,0.66,40.46348,-3.68816,Madrid,153,1
2,1,1,1.0,Entire home/apt,Entire rental unit,4.2,4.0,4.8,4.6,5,0.31,40.46272,-3.68905,Madrid,121,1
2,2,2,1.0,Private room,Private room in rental unit,0.0,0.0,0.0,0.0,0,0.0,40.40297,-3.60375,Madrid,28,0
2,1,1,1.0,Entire home/apt,Entire rental unit,5.0,5.0,5.0,5.0,1,0.14,40.46201,-3.68678,Madrid,137,1
6,3,4,2.5,Entire home/apt,Entire rental unit,4.5,5.0,4.63,4.75,8,0.63,40.46168,-3.68689,Madrid,168,1
4,2,2,2.0,Entire home/apt,Entire rental unit,3.9,4.4,4.8,3.8,10,0.64,40.46128,-3.68715,Madrid,148,1
2,1,1,1.0,Private room,Private room in rental unit,5.0,5.0,4.67,5.0,3,0.19,40.41262955291232,-3.70292682348932,Madrid,126,1
2,1,1,1.0,Private room,Private room in rental unit,5.0,5.0,5.0,5.0,4,0.28,40.38423,-3.70778,Madrid,59,1
5,1,3,1.0,Entire home/apt,Camper/RV,0.0,0.0,0.0,0.0,0,0.0,40.45717,-3.68152,Madrid,250,0
4,2,3,1.0,Entire home/apt,Entire rental unit,5.0,4.71,4.86,4.71,7,0.42,40.44937932595894,-3.7028477805041153,Madrid,178,1
4,1,2,1.0,Entire home/apt,Entire rental unit,4.96,4.94,4.85,4.89,93,6.2,40.448393722871096,-3.576258346438408,Madrid,89,1
2,1,0,1.0,Entire home/apt,Entire rental unit,4.5,4.56,4.56,4.38,16,0.95,40.40874004372631,-3.704395109457712,Madrid,108,1
1,1,1,1.0,Private room,Private room in home,5.0,4.5,5.0,5.0,2,0.14,40.35278,-3.69467,Madrid,28,1
5,1,1,1.0,Entire home/apt,Entire rental unit,4.78,4.85,4.79,4.73,85,5.07,40.40882,-3.70558,Madrid,101,1
4,2,2,1.0,Entire home/apt,Entire rental unit,4.76,4.71,4.86,4.76,21,1.27,40.4055221,-3.6940243,Madrid,121,1
6,3,0,3.5,Entire home/apt,Entire rental unit,5.0,5.0,5.0,5.0,2,0.13,40.42786871232693,-3.699975673134472,Madrid,394,1
7,3,5,2.0,Entire home/apt,Entire rental unit,5.0,5.0,4.86,4.86,7,0.45,40.46008399999999,-3.6728394,Madrid,175,1
4,1,0,1.0,Entire home/apt,Entire rental unit,4.77,4.92,4.88,4.69,26,1.63,40.4114522,-3.6946758,Madrid,140,1
4,1,2,1.0,Entire home/apt,Entire rental unit,4.82,4.73,4.45,4.55,11,0.67,40.41197894473078,-3.7019632681544334,Madrid,99,1
4,2,0,1.5,Entire home/apt,Entire rental unit,4.58,4.68,4.76,4.46,59,3.62,40.40989,-3.69919,Madrid,121,1
5,1,0,1.0,Entire home/apt,Entire rental unit,0.0,0.0,0.0,0.0,0,0.0,40.44344553079361,-3.601940629812308,Madrid,300,0
4,1,2,1.0,Entire home/apt,Entire rental unit,4.75,4.88,4.88,4.5,8,0.59,40.4496387,-3.7118371,Madrid,96,1
4,2,2,2.0,Entire home/apt,Entire rental unit,0.0,0.0,0.0,0.0,0,0.0,40.41329,-3.71509,Madrid,168,0
2,1,1,1.0,Entire home/apt,Entire rental unit,5.0,5.0,5.0,4.5,2,0.24,40.422801,-3.7104344,Madrid,81,1
4,1,1,1.0,Entire home/apt,Entire home,0.0,0.0,0.0,0.0,0,0.0,40.43074,-3.66379,Madrid,438,0
4,1,1,1.0,Entire home/apt,Entire home,0.0,0.0,0.0,0.0,0,0.0,40.37398,-3.68999,Madrid,400,0
2,1,2,1.0,Entire home/apt,Entire rental unit,4.71,4.46,4.93,4.61,28,1.71,40.4341256,-3.6854259,Madrid,197,1
7,4,4,3.5,Entire home/apt,Entire rental unit,0.0,0.0,0.0,0.0,0,0.0,40.43148690118724,-3.7136301478636073,Madrid,418,0
4,1,2,1.0,Entire home/apt,Entire rental unit,5.0,5.0,5.0,4.78,9,0.61,40.4041021,-3.6928751,Madrid,155,1
1,1,1,1.0,Private room,Private room in rental unit,5.0,4.8,5.0,4.8,5,0.31,40.41377020552555,-3.677147962152958,Madrid,80,1
4,1,2,1.0,Entire home/apt,Entire rental unit,4.91,4.79,4.79,4.81,43,2.61,40.4437535,-3.5834047,Madrid,71,1
3,2,2,1.0,Entire home/apt,Entire home,4.46,4.38,4.46,4.38,13,0.78,40.40344183935999,-3.647263120389068,Madrid,85,1
4,1,2,1.0,Entire home/apt,Entire rental unit,4.77,4.84,4.89,4.59,75,4.53,40.4220275,-3.7088292,Madrid,145,1
4,1,2,1.0,Entire home/apt,Entire rental unit,4.82,4.89,4.97,4.66,65,3.96,40.4220275,-3.7088292,Madrid,159,1
5,1,1,1.0,Entire home/apt,Entire home,0.0,0.0,0.0,0.0,0,0.0,40.46776,-3.57893,Madrid,300,0
2,1,2,2.0,Entire home/apt,Entire home,4.97,4.97,4.79,4.82,38,2.29,40.40675,-3.75324,Madrid,101,1
7,7,7,3.0,Private room,Private room in rental unit,0.0,0.0,0.0,0.0,0,0.0,40.4024436,-3.6790445,Madrid,56,0
4,1,2,1.0,Entire home/apt,Entire rental unit,4.84,4.96,4.96,4.7,73,4.41,40.4220275,-3.7088292,Madrid,146,1
2,1,1,0.5,Entire home/apt,Camper/RV,0.0,0.0,0.0,0.0,0,0.0,40.43546,-3.62861,Madrid,57,0
4,2,3,1.0,Entire home/apt,Entire rental unit,4.67,4.76,5.0,4.48,21,1.3,40.41049,-3.71242,Madrid,137,1
5,3,0,2.0,Entire home/apt,Entire rental unit,5.0,5.0,5.0,4.91,11,0.7,40.45582860761368,-3.69173584141466,Madrid,180,1
2,1,1,1.0,Entire home/apt,Entire rental unit,4.72,4.7,4.76,4.56,54,4.71,40.4135365,-3.7192548,Madrid,99,1
2,1,1,1.0,Private room,Private room in rental unit,4.89,4.94,4.67,4.83,54,3.35,40.37397,-3.62452,Madrid,36,1
2,1,1,1.0,Entire home/apt,Entire rental unit,4.64,4.9,4.72,4.49,67,5.28,40.40198,-3.69199,Madrid,94,1
6,2,2,1.0,Entire home/apt,Entire rental unit,4.42,4.46,4.94,4.41,95,5.79,40.41583267820784,-3.6973799267330736,Madrid,187,1
2,1,1,1.0,Entire home/apt,Entire home,4.73,4.6,5.0,4.73,15,1.03,40.4109709,-3.6950261,Madrid,65,1
1,2,1,0.0,Private room,Private room in home,4.78,4.91,4.61,4.91,23,3.71,40.39925,-3.77051,Madrid,30,1
12,5,8,5.0,Entire home/apt,Entire home,4.9,4.83,4.44,4.83,41,2.58,40.40005475535753,-3.665356300771237,Madrid,296,1
2,1,2,1.0,Private room,Private room in bed and breakfast,4.47,4.73,4.6,4.4,15,4.46,40.3798322964041,-3.7779717696966464,Madrid,38,1
3,1,2,1.0,Entire home/apt,Entire rental unit,4.78,4.85,4.85,4.7,27,1.66,40.43619646353587,-3.6733334667850577,Madrid,101,1
4,0,2,0.0,Entire home/apt,Entire rental unit,4.87,4.73,4.87,4.73,15,1.01,40.40481283708503,-3.692189893800896,Madrid,147,1
8,3,4,1.0,Entire home/apt,Entire rental unit,4.95,4.95,4.73,4.77,22,1.36,40.40823,-3.70499,Madrid,140,1
4,2,1,3.0,Entire home/apt,Entire rental unit,4.5,4.56,4.56,4.17,18,1.11,40.44751,-3.70762,Madrid,190,1
4,2,2,3.0,Entire home/apt,Entire rental unit,4.64,4.95,4.73,4.59,22,1.34,40.44715389400005,-3.707750820290309,Madrid,177,1
2,1,1,1.5,Entire home/apt,Entire rental unit,4.86,4.91,5.0,4.64,22,1.33,40.42537874133562,-3.706378677351145,Madrid,140,1
4,1,2,1.0,Entire home/apt,Entire rental unit,4.71,4.73,5.0,4.66,83,5.11,40.41626,-3.70909,Madrid,120,1
4,1,2,1.0,Private room,Private room in rental unit,4.88,4.75,4.78,4.78,33,2.87,40.39075,-3.7558,Madrid,38,1
4,1,2,1.0,Entire home/apt,Entire rental unit,4.4,4.2,4.6,4.2,5,0.34,40.40614826574388,-3.739697170253373,Madrid,56,1
1,1,1,1.0,Entire home/apt,Entire rental unit,4.83,4.83,5.0,4.83,6,0.41,40.42627,-3.717,Madrid,54,1
2,1,1,2.0,Entire home/apt,Entire rental unit,5.0,5.0,4.0,4.5,2,0.13,40.44887,-3.70779,Madrid,216,1
2,1,1,2.0,Entire home/apt,Entire rental unit,4.75,5.0,4.0,5.0,4,0.24,40.44785641694737,-3.707527177019883,Madrid,216,1
4,2,3,2.0,Entire home/apt,Entire serviced apartment,4.65,4.73,4.5,4.5,26,1.59,40.447776505105786,-3.7078373618261473,Madrid,255,1
6,3,4,3.0,Entire home/apt,Entire rental unit,0.0,0.0,0.0,0.0,0,0.0,40.42642,-3.67916,Madrid,979,0
1,1,1,2.0,Private room,Private room in rental unit,0.0,0.0,0.0,0.0,0,0.0,40.40739,-3.66957,Madrid,26,0
4,2,3,1.0,Entire home/apt,Entire rental unit,4.81,5.0,4.84,4.75,32,1.98,40.47526557262054,-3.684835086130009,Madrid,211,1
6,2,3,2.0,Entire home/apt,Entire rental unit,4.85,4.92,4.8,4.85,59,3.56,40.41294822114217,-3.7062737123278335,Madrid,265,1
2,1,1,1.5,Entire home/apt,Entire rental unit,0.0,0.0,0.0,0.0,0,0.0,40.44322,-3.64751,Madrid,72,0
4,2,2,1.0,Entire home/apt,Entire rental unit,3.5,3.25,3.0,3.0,4,0.26,40.38202944834971,-3.700024488835223,Madrid,88,1
5,2,3,2.0,Entire home/apt,Entire rental unit,4.87,4.9,4.81,4.74,31,1.91,40.44027583972341,-3.676401604156555,Madrid,196,1
3,1,2,1.0,Entire home/apt,Entire rental unit,4.83,4.88,4.88,4.92,24,1.51,40.43985031061855,-3.676741810706682,Madrid,133,1
5,2,3,2.0,Entire home/apt,Entire rental unit,4.79,4.86,4.75,4.61,28,1.73,40.44161794415379,-3.677820475169173,Madrid,208,1
3,1,2,1.0,Entire home/apt,Entire rental unit,4.83,4.83,4.91,4.65,23,1.42,40.44129804155059,-3.678662684610221,Madrid,133,1
4,1,3,1.0,Entire home/apt,Entire rental unit,4.69,4.83,4.66,4.69,71,4.45,40.42282,-3.6994882,Madrid,98,1
3,1,2,1.0,Entire home/apt,Entire rental unit,4.84,4.89,4.63,4.58,19,1.16,40.44152,-3.6768,Madrid,119,1
3,1,2,1.0,Entire home/apt,Entire rental unit,4.59,4.74,4.63,4.48,27,1.73,40.4415490872057,-3.678507706593292,Madrid,128,1
3,1,2,1.0,Entire home/apt,Entire rental unit,4.94,4.97,4.81,4.84,31,1.89,40.44133909450721,-3.678032403589972,Madrid,130,1
3,1,2,1.0,Entire home/apt,Entire rental unit,4.84,4.87,4.76,4.69,45,2.74,40.43976837205467,-3.67634307260118,Madrid,125,1
3,1,2,1.0,Entire home/apt,Entire rental unit,4.72,4.69,4.76,4.55,29,1.79,40.4396,-3.67836,Madrid,125,1
3,1,2,1.0,Entire home/apt,Entire rental unit,4.91,4.91,4.8,4.69,35,2.21,40.43946296227755,-3.678152963533402,Madrid,136,1
3,1,2,1.0,Entire home/apt,Entire rental unit,4.77,4.87,4.48,4.68,31,1.89,40.44157906213291,-3.676679145974781,Madrid,128,1
3,1,2,1.0,Entire home/apt,Entire rental unit,4.8,4.73,4.67,4.67,15,0.92,40.44151,-3.67679,Madrid,138,1
1,1,0,1.0,Private room,Private room in condo,4.98,4.95,4.96,4.93,55,3.45,40.41979,-3.677,Madrid,64,1
3,1,2,1.0,Entire home/apt,Entire rental unit,4.69,4.8,4.71,4.77,35,2.14,40.441150063489175,-3.678220223373169,Madrid,132,1
3,1,2,1.0,Entire home/apt,Entire rental unit,4.81,4.9,4.62,4.62,21,1.32,40.43963,-3.67813,Madrid,123,1
3,1,2,1.0,Entire home/apt,Entire rental unit,4.9,4.85,4.77,4.74,39,2.46,40.44142,-3.67699,Madrid,133,1
3,1,2,1.0,Entire home/apt,Entire rental unit,4.54,5.0,4.46,4.54,13,0.85,40.44158,-3.67707,Madrid,123,1
1,1,1,0.5,Private room,Private room in rental unit,4.73,4.57,4.57,4.67,30,1.8,40.39176,-3.71068,Madrid,33,1
5,2,3,2.0,Entire home/apt,Entire rental unit,4.84,4.95,4.68,4.53,19,1.23,40.43991667424754,-3.678448059911382,Madrid,220,1
3,1,2,1.0,Entire home/apt,Entire rental unit,4.74,4.93,4.78,4.7,27,1.67,40.44003293328791,-3.676401405867269,Madrid,128,1
3,1,2,1.0,Entire home/apt,Entire rental unit,4.67,4.93,4.8,4.73,15,1.44,40.44101762650397,-3.676617346362856,Madrid,130,1
5,2,3,2.0,Entire home/apt,Entire rental unit,4.76,4.76,4.68,4.68,25,1.55,40.4416779268797,-3.6772030370007136,Madrid,189,1
5,2,3,2.0,Entire home/apt,Entire rental unit,4.5,4.94,4.67,4.56,18,1.1,40.43965168147528,-3.676658917702934,Madrid,198,1
2,1,1,1.0,Private room,Private room in rental unit,4.74,4.79,4.97,4.62,34,2.04,40.40719,-3.67946,Madrid,50,1
1,1,1,1.0,Private room,Private room in home,0.0,0.0,0.0,0.0,0,0.0,40.4570632641838,-3.702206161727323,Madrid,70,0
2,1,1,1.0,Private room,Private room in rental unit,4.71,4.94,4.16,4.65,31,1.86,40.39695,-3.7234,Madrid,54,1
4,3,3,2.0,Entire home/apt,Entire rental unit,0.0,0.0,0.0,0.0,0,0.0,40.40923,-3.7122,Madrid,159,0
4,1,2,1.0,Entire home/apt,Entire rental unit,4.66,4.66,4.94,4.49,35,2.13,40.4220275,-3.7088292,Madrid,129,1
4,3,3,1.0,Entire home/apt,Entire rental unit,4.51,4.65,4.09,4.44,81,4.92,40.39378012558142,-3.669288569273312,Madrid,102,1
5,2,3,1.0,Entire home/apt,Entire rental unit,4.76,4.71,4.84,4.66,58,3.52,40.40050189550998,-3.69444673006946,Madrid,98,1
6,3,3,2.0,Entire home/apt,Entire rental unit,4.57,4.67,4.17,4.43,30,1.91,40.40983639500707,-3.700665496627275,Madrid,190,1
2,1,0,1.0,Entire home/apt,Entire rental unit,4.5,4.0,4.0,4.0,2,0.13,40.4701,-3.7006,Madrid,82,1
2,1,1,1.0,Entire home/apt,Entire rental unit,0.0,0.0,0.0,0.0,0,0.0,40.47137,-3.70278,Madrid,84,0
2,1,1,1.0,Private room,Private room in rental unit,4.0,4.0,3.0,3.0,1,0.21,40.48944220626544,-3.6550207436084734,Madrid,141,1
3,1,0,1.0,Entire home/apt,Entire rental unit,4.88,4.63,4.75,4.75,8,1.49,40.47335592347453,-3.673147910031201,Madrid,104,1
2,1,1,1.0,Entire home/apt,Entire rental unit,4.94,4.93,4.91,4.81,70,5.71,40.41043,-3.71018,Madrid,90,1
2,1,1,1.0,Entire home/apt,Entire rental unit,4.74,4.7,4.87,4.63,46,2.93,40.41628536528846,-3.709744513034821,Madrid,132,1
2,1,0,1.0,Private room,Private room in rental unit,4.59,4.54,4.86,4.36,56,3.37,40.40631090852885,-3.692886082217961,Madrid,62,1
2,1,1,1.0,Private room,Private room in rental unit,4.68,4.64,4.94,4.58,77,4.69,40.42247233553874,-3.698589819863797,Madrid,76,1
4,1,1,1.0,Entire home/apt,Entire loft,4.88,4.92,4.92,4.73,26,2.19,40.43951,-3.70795,Madrid,128,1
2,1,1,1.0,Entire home/apt,Entire rental unit,5.0,5.0,5.0,5.0,3,0.28,40.471443350943225,-3.700614318592367,Madrid,88,1
2,1,1,1.0,Entire home/apt,Entire rental unit,1.0,1.0,1.0,1.0,1,0.21,40.47143,-3.70093,Madrid,88,1
3,0,2,1.0,Entire home/apt,Entire rental unit,4.32,4.56,4.76,4.15,41,2.54,40.43761993039938,-3.701111298794144,Madrid,104,1
1,1,1,2.0,Private room,Private room in rental unit,4.7,4.78,4.93,4.65,152,9.23,40.4205958,-3.6986786,Madrid,56,1
4,1,1,2.0,Entire home/apt,Entire rental unit,4.71,4.76,4.85,4.59,34,2.3,40.4245195150186,-3.692746752388165,Madrid,216,1
4,1,1,1.0,Entire home/apt,Entire rental unit,5.0,5.0,5.0,5.0,2,0.13,40.41033129970568,-3.705263239078594,Madrid,93,1
1,1,1,1.0,Private room,Private room in rental unit,3.67,4.0,4.0,3.67,3,0.2,40.47400502929765,-3.6600991909129066,Madrid,35,1
4,1,1,1.0,Entire home/apt,Entire rental unit,4.0,4.0,5.0,3.67,3,0.19,40.411668753917816,-3.703704965721264,Madrid,93,1
4,1,1,1.0,Entire home/apt,Entire rental unit,0.0,0.0,0.0,0.0,0,0.0,40.410427171893886,-3.7032564980864366,Madrid,93,0
4,1,1,1.0,Entire home/apt,Entire rental unit,4.33,5.0,5.0,4.33,3,0.2,40.41021,-3.70241,Madrid,93,1
4,1,1,1.0,Entire home/apt,Entire rental unit,5.0,4.67,5.0,4.67,3,0.21,40.412569926571074,-3.703015403506404,Madrid,89,1
2,1,1,0.5,Private room,Private room in rental unit,4.76,4.69,4.43,4.69,62,3.78,40.41052,-3.73862,Madrid,42,1
1,1,1,1.0,Entire home/apt,Entire rental unit,3.0,5.0,3.0,2.5,2,0.18,40.41059048481945,-3.702276544897624,Madrid,80,1
4,2,3,2.0,Entire home/apt,Entire rental unit,0.0,0.0,0.0,0.0,0,0.0,40.42954357942048,-3.68320767890538,Madrid,204,0
4,1,1,1.0,Entire home/apt,Entire rental unit,3.67,4.67,4.0,3.33,3,0.25,40.41190711443652,-3.70391875355692,Madrid,92,1
2,1,0,1.0,Entire home/apt,Entire rental unit,3.2,3.8,3.8,3.0,5,0.33,40.4095942273658,-3.700259159176999,Madrid,113,1
2,1,1,1.0,Entire home/apt,Entire rental unit,4.65,5.0,4.82,4.47,17,1.05,40.40744199514424,-3.698852024785072,Madrid,83,1
2,1,1,1.0,Private room,Private room in rental unit,4.67,4.59,4.9,4.66,30,1.88,40.40591808485164,-3.679551749695892,Madrid,60,1
2,2,0,1.0,Entire home/apt,Entire rental unit,4.8,4.7,4.87,4.7,54,3.36,40.416460638980126,-3.676831405185164,Madrid,72,1
